Date,open,high,low,close,volume,return_1d,return_3d,rolling_volatility_5d,article_count,avg_sentiment,max_pos_sentiment,max_neg_sentiment,position,cash
2025-10-01,185.24000549316406,188.13999938964844,183.89999389648438,187.24000549316406,173844900,,,,0,,,,0,10000.0
2025-10-02,189.60000610351562,191.0500030517578,188.05999755859375,188.88999938964844,136805800,0.008812186755381202,,,0,,,,0,10000.0
2025-10-03,189.19000244140625,190.36000061035156,185.3800048828125,187.6199951171875,137596900,-0.0067235125023275,,,0,,,,0,10000.0
2025-10-06,185.5,187.22999572753906,183.3300018310547,185.5399932861328,157678100,-0.011086248188821868,-0.00907932149731383,,0,,,,0,10000.0
2025-10-07,186.22999572753906,189.05999755859375,184.0,185.0399932861328,140088000,-0.002694836790410604,-0.020382265424087942,,0,,,,0,10000.0
2025-10-08,186.57000732421875,189.60000610351562,186.5399932861328,189.11000061035156,130168900,0.02199528465138445,0.007941613537690406,0.013375257050646433,0,,,,0,10000.0
2025-10-09,192.22999572753906,195.3000030517578,191.05999755859375,192.57000732421875,182997200,0.018296265150970603,0.037889480933873454,0.015129555789422794,0,,,,0,10000.0
2025-10-10,193.50999450683594,195.6199951171875,182.0500030517578,183.16000366210938,268774400,-0.04886536482426518,-0.010159909707283421,0.028445511413039633,0,,,,0,10000.0
2025-10-13,187.97000122070312,190.11000061035156,185.9600067138672,188.32000732421875,153482800,0.028172109406748413,-0.0041774273363814896,0.03142512634342944,0,,,,0,10000.0
2025-10-14,184.77000427246094,184.8000030517578,179.6999969482422,180.02999877929688,205641400,-0.04402085929536681,-0.06511921933828979,0.03813981256818481,0,,,,0,10000.0
2025-10-15,184.8000030517578,184.8699951171875,177.2899932861328,179.8300018310547,214450500,-0.0011109090129327592,-0.018180835141267115,0.035367776788742526,0,,,,0,10000.0
2025-10-16,182.22999572753906,183.27999877929688,179.77000427246094,181.80999755859375,179723300,0.011010374839450998,-0.03456886954351657,0.034061932591127095,0,,,,0,10000.0
2025-10-17,180.17999267578125,184.10000610351562,179.75,183.22000122070312,173135200,0.007755369237354204,0.017719282691974758,0.026988236501039486,0,,,,0,10000.0
2025-10-20,183.1300048828125,185.1999969482422,181.72999572753906,182.63999938964844,128544700,-0.0031656032485013474,0.01562585514086612,0.02211358133395565,0,,,,0,10000.0
2025-10-21,182.7899932861328,182.7899932861328,179.8000030517578,181.16000366210938,124240200,-0.008103349389427028,-0.0035751273594011312,0.007907870151475418,0,,,,0,10000.0
2025-10-22,181.13999938964844,183.44000244140625,176.75999450683594,180.27999877929688,162249600,-0.00485761131057294,-0.016046296374950808,0.00835557829628871,0,,,,0,10000.0
2025-10-23,180.4199981689453,183.02999877929688,179.7899932861328,182.16000366210938,111363700,0.010428249919804289,-0.0026280975095440695,0.008175107890266042,0,,,,0,10000.0
2025-10-24,183.83999633789062,187.47000122070312,183.5,186.25999450683594,131296700,0.02250763483915863,0.02815185880785709,0.012826857293581864,0,,,,0,10000.0
2025-10-27,189.99000549316406,192.0,188.42999267578125,191.49000549316406,153452700,0.028079089125798262,0.062181089359728325,0.016056153733980155,0,,,,0,10000.0
2025-10-28,193.0500030517578,203.14999389648438,191.91000366210938,201.02999877929688,297986200,0.049819797443545255,0.1035902214417479,0.02039089370560394,0,,,,0,10000.0
2025-10-29,207.97999572753906,212.19000244140625,204.77999877929688,207.0399932861328,308829600,0.029896008274039154,0.11156447649596712,0.014304984543139405,0,,,,0,10000.0
