Date,open,high,low,close,volume,return_1d,return_3d,rolling_volatility_5d,article_count,avg_sentiment,max_pos_sentiment,max_neg_sentiment,position,cash
2025-12-05,320.0,323.8299865722656,319.9800109863281,322.0899963378906,15719900,0.01162090995076781,0.019207668929942745,0.012639928579841845,0,,,,0,10000.0
2025-12-08,321.0299987792969,321.2300109863281,311.9100036621094,314.45001220703125,22006900,-0.023720029239419738,-0.019243911808747627,0.015536704750843398,0,,,,0,10000.0
2025-12-09,313.1000061035156,318.7090148925781,312.6199951171875,317.75,14151300,0.010494475003537396,-0.0020101592983190475,0.01628559442448242,0,,,,0,10000.0
2025-12-10,316.6199951171875,321.8699951171875,315.3999938964844,321.0,22764500,0.010228166797797034,-0.0033841359566695317,0.015493975268040234,0,,,,0,10000.0
2025-12-11,321.1000061035156,321.989990234375,309.8800048828125,313.70001220703125,25912100,-0.022741394993672115,-0.0023851167781357985,0.018639627936378786,0,,,,0,10000.0
2025-12-12,314.7950134277344,316.1400146484375,306.9599914550781,310.5199890136719,21264800,-0.010137147177605721,-0.022753771790175015,0.016881243458745986,0,,,,0,10000.0
2025-12-15,312.625,312.70001220703125,305.739990234375,309.32000732421875,22028900,-0.0038644265487214335,-0.03638627001801009,0.01412697613111497,0,,,,0,10000.0
2025-12-16,306.0,311.8450012207031,303.8299865722656,307.7300109863281,21285200,-0.005140295810946549,-0.019030924413108163,0.011890075549357027,0,,,,0,10000.0
2025-12-17,309.010009765625,309.19500732421875,297.45001220703125,298.05999755859375,29120400,-0.031423693115729234,-0.04012621375730352,0.011978686425088534,0,,,,0,10000.0
2025-12-18,303.05999755859375,305.260009765625,300.6300048828125,303.75,21040500,0.01909012443136615,-0.018007264943520007,0.018012904291525945,0,,,,0,10000.0
2025-12-19,303.2699890136719,308.989990234375,302.3399963378906,308.6099853515625,45234400,0.01599995177469138,0.0028595662880390726,0.020270277853131447,0,,,,0,10000.0
2025-12-22,311.2250061035156,311.70001220703125,306.5899963378906,311.3299865722656,14091400,0.008813717474515759,0.04452120083998601,0.02062286053514748,0,,,,0,10000.0
2025-12-23,311.135009765625,316.29998779296875,310.75,315.67999267578125,13961400,0.013972332544671007,0.03927569605195469,0.02086169483530644,0,,,,0,10000.0
2025-12-24,316.1499938964844,316.2900085449219,313.32000732421875,315.6700134277344,6138200,-3.161191167766475e-05,0.022876862095467354,0.007485693557303597,0,,,,0,10000.0
2025-12-26,315.9200134277344,316.55999755859375,313.7200012207031,314.9599914550781,6730900,-0.0022492537854527095,0.011659669930220273,0.008176816294680724,0,,,,0,10000.0
2025-12-29,312.82000732421875,314.9700012207031,311.8999938964844,314.3900146484375,12317700,-0.00180968002954085,-0.004086347115031197,0.007268741294454224,0,,,,0,10000.0
2025-12-30,313.4100036621094,317.70001220703125,313.25,314.54998779296875,11052500,0.0005088365949221796,-0.0035480900532923743,0.006749575248692042,0,,,,0,10000.0
2025-12-31,313.3699951171875,315.3900146484375,312.20001220703125,313.79998779296875,10821500,-0.002384358700066591,-0.00368301909315627,0.0013379435460626917,0,,,,0,10000.0
